"blueprint","item_name","item_key","category","process","tier","craftTimeSec","slot","resource","scu","minQuality","quantityMultiplier","modifierCount","optional"
"BP_CRAFT_qrt_utility_heavy_helmet_01_01_17","Palatino Helmet Metropolis","qrt_utility_heavy_helmet_01_01_17","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.05","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_helmet_01_01_17","Palatino Helmet Metropolis","qrt_utility_heavy_helmet_01_01_17","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.01","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_01","Palatino Legs","qrt_utility_heavy_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_01","Palatino Legs","qrt_utility_heavy_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_01","Palatino Legs","qrt_utility_heavy_legs_01_01_01","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_03","Palatino Legs Sunstone","qrt_utility_heavy_legs_01_01_03","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_03","Palatino Legs Sunstone","qrt_utility_heavy_legs_01_01_03","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_03","Palatino Legs Sunstone","qrt_utility_heavy_legs_01_01_03","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_04","Palatino Legs Daystar","qrt_utility_heavy_legs_01_01_04","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_04","Palatino Legs Daystar","qrt_utility_heavy_legs_01_01_04","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_04","Palatino Legs Daystar","qrt_utility_heavy_legs_01_01_04","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_10","Palatino Legs Moonfall","qrt_utility_heavy_legs_01_01_10","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_10","Palatino Legs Moonfall","qrt_utility_heavy_legs_01_01_10","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_10","Palatino Legs Moonfall","qrt_utility_heavy_legs_01_01_10","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_12","Palatino Legs Necropolis","qrt_utility_heavy_legs_01_01_12","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_12","Palatino Legs Necropolis","qrt_utility_heavy_legs_01_01_12","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_12","Palatino Legs Necropolis","qrt_utility_heavy_legs_01_01_12","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_17","Palatino Legs Metropolis","qrt_utility_heavy_legs_01_01_17","FPSArmours","CraftingProcess_Creation","0","270","Casing","Laranite","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_17","Palatino Legs Metropolis","qrt_utility_heavy_legs_01_01_17","FPSArmours","CraftingProcess_Creation","0","270","Casing Weave","Savrilium","0.06","0",,"1","False"
"BP_CRAFT_qrt_utility_heavy_legs_01_01_17","Palatino Legs Metropolis","qrt_utility_heavy_legs_01_01_17","FPSArmours","CraftingProcess_Creation","0","270","Insulative Liner","Aslarite","0.02","0",,"2","False"
"BP_CRAFT_RADR_BLTR_S01_Hunter","Hunter","radr_bltr_s01_hunter","VehicleComponentS1","CraftingProcess_Creation","0","600","Case","Tungsten","0.28","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Hunter","Hunter","radr_bltr_s01_hunter","VehicleComponentS1","CraftingProcess_Creation","0","600","Signal Provessor","Lindinium","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Hunter","Hunter","radr_bltr_s01_hunter","VehicleComponentS1","CraftingProcess_Creation","0","600","Transmitter","Laranite","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Pelerous","Pelerous","radr_bltr_s01_pelerous","VehicleComponentS1","CraftingProcess_Creation","0","630","Case","Borase","0.28","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Pelerous","Pelerous","radr_bltr_s01_pelerous","VehicleComponentS1","CraftingProcess_Creation","0","630","Signal Provessor","Savrilium","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Pelerous","Pelerous","radr_bltr_s01_pelerous","VehicleComponentS1","CraftingProcess_Creation","0","630","Transmitter","Bexalite","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Prophet","Prophet","radr_bltr_s01_prophet","VehicleComponentS1","CraftingProcess_Creation","0","630","Case","Borase","0.28","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Prophet","Prophet","radr_bltr_s01_prophet","VehicleComponentS1","CraftingProcess_Creation","0","630","Signal Provessor","Savrilium","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S01_Prophet","Prophet","radr_bltr_s01_prophet","VehicleComponentS1","CraftingProcess_Creation","0","630","Transmitter","Bexalite","0.1","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Cassandra","Cassandra","radr_bltr_s02_cassandra","VehicleComponentS2","CraftingProcess_Creation","0","750","Case","Borase","1.2","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Cassandra","Cassandra","radr_bltr_s02_cassandra","VehicleComponentS2","CraftingProcess_Creation","0","750","Signal Provessor","Savrilium","0.3","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Cassandra","Cassandra","radr_bltr_s02_cassandra","VehicleComponentS2","CraftingProcess_Creation","0","750","Transmitter","Bexalite","0.3","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Predator","Predator","radr_bltr_s02_predator","VehicleComponentS2","CraftingProcess_Creation","0","720","Case","Tungsten","1.2","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Predator","Predator","radr_bltr_s02_predator","VehicleComponentS2","CraftingProcess_Creation","0","720","Signal Provessor","Lindinium","0.3","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Predator","Predator","radr_bltr_s02_predator","VehicleComponentS2","CraftingProcess_Creation","0","720","Transmitter","Laranite","0.3","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Spyglass","Spyglass","radr_bltr_s02_spyglass","VehicleComponentS2","CraftingProcess_Creation","0","690","Case","Agricium","1.2","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Spyglass","Spyglass","radr_bltr_s02_spyglass","VehicleComponentS2","CraftingProcess_Creation","0","690","Signal Provessor","Gold","0.3","1",,"1","False"
"BP_CRAFT_RADR_BLTR_S02_Spyglass","Spyglass","radr_bltr_s02_spyglass","VehicleComponentS2","CraftingProcess_Creation","0","690","Transmitter","Laranite","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_BroadSpecGo","BroadSpec-Go","radr_chco_s00_broadspecgo","VehicleComponentS0","CraftingProcess_Creation","0","450","Case","Agricium","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_BroadSpecGo","BroadSpec-Go","radr_chco_s00_broadspecgo","VehicleComponentS0","CraftingProcess_Creation","0","450","Signal Provessor","Gold","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_BroadSpecGo","BroadSpec-Go","radr_chco_s00_broadspecgo","VehicleComponentS0","CraftingProcess_Creation","0","450","Transmitter","Laranite","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_FullSpecGo","FullSpec-Go","radr_chco_s00_fullspecgo","VehicleComponentS0","CraftingProcess_Creation","0","480","Case","Titanium","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_FullSpecGo","FullSpec-Go","radr_chco_s00_fullspecgo","VehicleComponentS0","CraftingProcess_Creation","0","480","Signal Provessor","Riccite","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_FullSpecGo","FullSpec-Go","radr_chco_s00_fullspecgo","VehicleComponentS0","CraftingProcess_Creation","0","480","Transmitter","Laranite","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_ObserverGo","Observer-Go","radr_chco_s00_observergo","VehicleComponentS0","CraftingProcess_Creation","0","360","Case","Iron","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_ObserverGo","Observer-Go","radr_chco_s00_observergo","VehicleComponentS0","CraftingProcess_Creation","0","360","Signal Provessor","Agricium","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_ObserverGo","Observer-Go","radr_chco_s00_observergo","VehicleComponentS0","CraftingProcess_Creation","0","360","Transmitter","Quartz","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_SurveyorGo","Surveyor-Go","radr_chco_s00_surveyorgo","VehicleComponentS0","CraftingProcess_Creation","0","420","Case","Tungsten","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_SurveyorGo","Surveyor-Go","radr_chco_s00_surveyorgo","VehicleComponentS0","CraftingProcess_Creation","0","420","Signal Provessor","Agricium","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S00_SurveyorGo","Surveyor-Go","radr_chco_s00_surveyorgo","VehicleComponentS0","CraftingProcess_Creation","0","420","Transmitter","Laranite","0.04","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_ObserverLite","Observer-Lite","radr_chco_s01_observerlite","VehicleComponentS1","CraftingProcess_Creation","0","480","Case","Iron","0.28","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_ObserverLite","Observer-Lite","radr_chco_s01_observerlite","VehicleComponentS1","CraftingProcess_Creation","0","480","Signal Provessor","Agricium","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_ObserverLite","Observer-Lite","radr_chco_s01_observerlite","VehicleComponentS1","CraftingProcess_Creation","0","480","Transmitter","Quartz","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_SurveyorLite","Surveyor-Lite","radr_chco_s01_surveyorlite","VehicleComponentS1","CraftingProcess_Creation","0","540","Case","Tungsten","0.28","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_SurveyorLite","Surveyor-Lite","radr_chco_s01_surveyorlite","VehicleComponentS1","CraftingProcess_Creation","0","540","Signal Provessor","Agricium","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S01_SurveyorLite","Surveyor-Lite","radr_chco_s01_surveyorlite","VehicleComponentS1","CraftingProcess_Creation","0","540","Transmitter","Laranite","0.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_BroadSpec_Lite","BroadSpec","radr_chco_s02_broadspec_lite","VehicleComponentS2","CraftingProcess_Creation","0","690","Case","Agricium","1.2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_BroadSpec_Lite","BroadSpec","radr_chco_s02_broadspec_lite","VehicleComponentS2","CraftingProcess_Creation","0","690","Signal Provessor","Gold","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_BroadSpec_Lite","BroadSpec","radr_chco_s02_broadspec_lite","VehicleComponentS2","CraftingProcess_Creation","0","690","Transmitter","Laranite","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_FullSpec","FullSpec","radr_chco_s02_fullspec","VehicleComponentS2","CraftingProcess_Creation","0","720","Case","Titanium","1.2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_FullSpec","FullSpec","radr_chco_s02_fullspec","VehicleComponentS2","CraftingProcess_Creation","0","720","Signal Provessor","Riccite","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_FullSpec","FullSpec","radr_chco_s02_fullspec","VehicleComponentS2","CraftingProcess_Creation","0","720","Transmitter","Laranite","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Observer","Observer","radr_chco_s02_observer","VehicleComponentS2","CraftingProcess_Creation","0","600","Case","Iron","1.2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Observer","Observer","radr_chco_s02_observer","VehicleComponentS2","CraftingProcess_Creation","0","600","Signal Provessor","Agricium","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Observer","Observer","radr_chco_s02_observer","VehicleComponentS2","CraftingProcess_Creation","0","600","Transmitter","Quartz","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Surveyor","Surveyor","radr_chco_s02_surveyor","VehicleComponentS2","CraftingProcess_Creation","0","660","Case","Tungsten","1.2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Surveyor","Surveyor","radr_chco_s02_surveyor","VehicleComponentS2","CraftingProcess_Creation","0","660","Signal Provessor","Agricium","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S02_Surveyor","Surveyor","radr_chco_s02_surveyor","VehicleComponentS2","CraftingProcess_Creation","0","660","Transmitter","Laranite","0.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_BroudSpec","BroadSpec","radr_chco_s03_broudspec","VehicleComponentS3","CraftingProcess_Creation","0","870","Case","Agricium","2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_BroudSpec","BroadSpec","radr_chco_s03_broudspec","VehicleComponentS3","CraftingProcess_Creation","0","870","Signal Provessor","Gold","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_BroudSpec","BroadSpec","radr_chco_s03_broudspec","VehicleComponentS3","CraftingProcess_Creation","0","870","Transmitter","Laranite","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_FullSpecMax","FullSpec-Max","radr_chco_s03_fullspecmax","VehicleComponentS3","CraftingProcess_Creation","0","900","Case","Titanium","2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_FullSpecMax","FullSpec-Max","radr_chco_s03_fullspecmax","VehicleComponentS3","CraftingProcess_Creation","0","900","Signal Provessor","Riccite","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_FullSpecMax","FullSpec-Max","radr_chco_s03_fullspecmax","VehicleComponentS3","CraftingProcess_Creation","0","900","Transmitter","Laranite","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_ObserverMax","Observer-Max","radr_chco_s03_observermax","VehicleComponentS3","CraftingProcess_Creation","0","780","Case","Iron","2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_ObserverMax","Observer-Max","radr_chco_s03_observermax","VehicleComponentS3","CraftingProcess_Creation","0","780","Signal Provessor","Agricium","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_ObserverMax","Observer-Max","radr_chco_s03_observermax","VehicleComponentS3","CraftingProcess_Creation","0","780","Transmitter","Quartz","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_SurveyorMax","Surveyor-Max","radr_chco_s03_surveyormax","VehicleComponentS3","CraftingProcess_Creation","0","840","Case","Tungsten","2","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_SurveyorMax","Surveyor-Max","radr_chco_s03_surveyormax","VehicleComponentS3","CraftingProcess_Creation","0","840","Signal Provessor","Agricium","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S03_SurveyorMax","Surveyor-Max","radr_chco_s03_surveyormax","VehicleComponentS3","CraftingProcess_Creation","0","840","Transmitter","Laranite","0.8","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S04_BroadSpecMax","BroadSpec-Max","radr_chco_s04_broadspecmax","VehicleComponentS4","CraftingProcess_Creation","0","1050","Case","Agricium","5.3","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S04_BroadSpecMax","BroadSpec-Max","radr_chco_s04_broadspecmax","VehicleComponentS4","CraftingProcess_Creation","0","1050","Signal Provessor","Gold","2.1","1",,"1","False"
"BP_CRAFT_RADR_CHCO_S04_BroadSpecMax","BroadSpec-Max","radr_chco_s04_broadspecmax","VehicleComponentS4","CraftingProcess_Creation","0","1050","Transmitter","Laranite","2.1","1",,"1","False"
"BP_CRAFT_RADR_GNRP_S03_Idris_TEMP","@item_Name_RADR_GNRP_S03_Idris","radr_gnrp_s03_idris_temp","VehicleComponentS3","CraftingProcess_Creation","0","960","Case","Borase","2","1",,"1","False"
"BP_CRAFT_RADR_GNRP_S03_Idris_TEMP","@item_Name_RADR_GNRP_S03_Idris","radr_gnrp_s03_idris_temp","VehicleComponentS3","CraftingProcess_Creation","0","960","Signal Provessor","Stileron","0.8","1",,"1","False"
"BP_CRAFT_RADR_GNRP_S03_Idris_TEMP","@item_Name_RADR_GNRP_S03_Idris","radr_gnrp_s03_idris_temp","VehicleComponentS3","CraftingProcess_Creation","0","960","Transmitter","Bexalite","0.8","1",,"1","False"
"BP_CRAFT_RADR_GRNO_S00_Agure","Agure","radr_grno_s00_agure","VehicleComponentS0","CraftingProcess_Creation","0","420","Case","Tungsten","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNO_S00_Agure","Agure","radr_grno_s00_agure","VehicleComponentS0","CraftingProcess_Creation","0","420","Signal Provessor","Agricium","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNO_S00_Agure","Agure","radr_grno_s00_agure","VehicleComponentS0","CraftingProcess_Creation","0","420","Transmitter","Laranite","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Prevenir","Prevenir","radr_grnp_s00_prevenir","VehicleComponentS0","CraftingProcess_Creation","0","480","Case","Titanium","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Prevenir","Prevenir","radr_grnp_s00_prevenir","VehicleComponentS0","CraftingProcess_Creation","0","480","Signal Provessor","Gold","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Prevenir","Prevenir","radr_grnp_s00_prevenir","VehicleComponentS0","CraftingProcess_Creation","0","480","Transmitter","Laranite","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Sens","Sens","radr_grnp_s00_sens","VehicleComponentS0","CraftingProcess_Creation","0","510","Case","Borase","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Sens","Sens","radr_grnp_s00_sens","VehicleComponentS0","CraftingProcess_Creation","0","510","Signal Provessor","Lindinium","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_Sens","Sens","radr_grnp_s00_sens","VehicleComponentS0","CraftingProcess_Creation","0","510","Transmitter","Bexalite","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_V6026","V60-26","radr_grnp_s00_v6026","VehicleComponentS0","CraftingProcess_Creation","0","540","Case","Borase","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_V6026","V60-26","radr_grnp_s00_v6026","VehicleComponentS0","CraftingProcess_Creation","0","540","Signal Provessor","Stileron","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S00_V6026","V60-26","radr_grnp_s00_v6026","VehicleComponentS0","CraftingProcess_Creation","0","540","Transmitter","Bexalite","0.04","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S01_Ecouter","Ecouter","radr_grnp_s01_ecouter","VehicleComponentS1","CraftingProcess_Creation","0","600","Case","Titanium","0.28","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S01_Ecouter","Ecouter","radr_grnp_s01_ecouter","VehicleComponentS1","CraftingProcess_Creation","0","600","Signal Provessor","Gold","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S01_Ecouter","Ecouter","radr_grnp_s01_ecouter","VehicleComponentS1","CraftingProcess_Creation","0","600","Transmitter","Laranite","0.1","1",,"1","False"
"BP_CRAFT_RADR_GRNP_S01_Tige","Tige","radr_grnp_s01_tige","VehicleComponentS1","CraftingProcess_Creation","0","630","Case","Borase","0.28","1",,"1","False"
